地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
86,,6110010,1,20250603,1705,21,6,0,0,0,0,0,42,3,0,0,0,0,0,3,202506031705,34.938138216795814,136.265283823013,,,,,,,,,,,,
86,,6110020,1,20250603,1705,33,2,0,0,0,0,0,57,3,0,0,0,0,0,3,202506031705,34.990936305895495,136.115165948867,,,,,,,,,,,,
86,,6110030,1,20250603,1705,2,1,36,0,0,0,0,4,2,26,0,0,0,0,3,202506031705,35.005385003512316,135.956851243972,,,,,,,,,,,,
86,,6110040,1,20250603,1705,26,2,0,0,0,0,0,62,0,0,0,0,0,0,3,202506031705,34.95699292997823,135.913501381874,,,,,,,,,,,,
86,,6110050,1,20250603,1705,68,2,0,0,0,0,0,74,4,0,0,0,0,0,3,202506031705,34.99087038445861,135.844525694847,,,,,,,,,,,,
86,,6110060,1,20250603,1705,130,11,0,0,0,0,0,129,16,0,0,0,0,0,3,202506031705,34.99142632024544,135.831109285354,,,,,,,,,,,,
86,,6110070,1,20250603,1705,98,10,0,0,0,0,0,94,17,0,0,0,0,0,3,202506031705,34.98630409707048,135.82777261734,,,,,,,,,,,,
86,,6110080,1,20250603,1705,104,28,0,0,0,0,0,95,37,0,0,0,0,0,3,202506031705,34.91099177877929,135.744452476501,,,,,,,,,,,,
86,,6110090,1,20250603,1705,146,19,0,0,0,0,0,161,21,0,0,0,0,0,3,202506031705,34.805311519271704,135.649480819702,,,,,,,,,,,,
86,,6110100,1,20250603,1705,52,6,0,0,0,0,0,38,5,0,0,0,0,0,3,202506031705,34.81945711253497,135.720393061637,,,,,,,,,,,,
86,,6110110,1,20250603,1705,74,6,0,0,0,0,0,84,4,0,0,0,0,0,3,202506031705,34.71960434074075,135.436824560165,,,,,,,,,,,,
86,,6110120,1,20250603,1705,72,3,0,0,0,0,0,107,7,0,0,0,0,0,3,202506031705,34.64078623273222,135.106242299079,,,,,,,,,,,,
86,,6110130,1,20250603,1705,128,28,0,0,0,0,0,159,39,0,0,0,0,0,3,202506031705,34.75756172115131,134.859353005886,,,,,,,,,,,,
86,,6110150,1,20250603,1705,140,22,0,0,0,0,0,121,28,0,0,0,0,0,3,202506031705,34.847425137493005,134.578367471694,,,,,,,,,,,,
86,,6110160,1,20250603,1705,91,14,0,0,0,0,0,106,15,0,0,0,0,0,3,202506031705,34.824513790274004,134.512607753276,,,,,,,,,,,,
86,,6110170,1,20250603,1705,10,11,0,0,0,0,0,32,4,0,0,0,0,0,3,202506031705,36.23649392464164,136.286623477935,,,,,,,,,,,,
86,,6110180,1,20250603,1705,12,5,0,0,0,0,0,17,4,0,0,0,0,0,3,202506031705,35.792989034822035,136.092793,,,,,,,,,,,,
86,,6110190,1,20250603,1705,13,16,0,0,0,0,0,9,11,0,0,0,0,0,3,202506031705,35.62256603460919,136.08205800000002,,,,,,,,,,,,
86,,6110200,1,20250603,1705,33,1,0,0,0,0,0,32,0,0,0,0,0,0,3,202506031705,35.319800029709974,136.279370784759,,,,,,,,,,,,
86,,6110210,1,20250603,1705,43,7,0,0,0,0,0,41,5,0,0,0,0,0,3,202506031705,35.25049070224537,136.262805461883,,,,,,,,,,,,
86,,6110220,1,20250603,1705,46,5,0,0,0,0,0,60,7,0,0,0,0,0,3,202506031705,35.135413702721344,136.168110072612,,,,,,,,,,,,
86,,6110230,1,20250603,1705,49,6,0,0,0,0,0,52,2,0,0,0,0,0,3,202506031705,35.05193480694747,136.028718352317,,,,,,,,,,,,
86,,6110240,1,20250603,1705,105,10,0,0,0,0,0,98,10,0,0,0,0,0,3,202506031705,34.97508726487281,135.666646957397,,,,,,,,,,,,
86,,6110250,1,20250603,1705,84,4,0,0,0,0,0,101,5,0,0,0,0,0,3,202506031705,35.290674394918256,135.122528672218,,,,,,,,,,,,
86,,6110260,1,20250603,1705,26,1,0,0,0,0,0,17,2,0,0,0,0,0,3,202506031705,35.33418386481987,134.859425425529,,,,,,,,,,,,
86,,6110270,1,20250603,1705,16,2,0,0,0,0,0,27,1,0,0,0,0,0,3,202506031705,35.37906081109355,134.782794713974,,,,,,,,,,,,
86,,6110280,1,20250603,1705,2,3,0,0,0,0,0,4,4,0,0,0,0,0,3,202506031705,35.39752934547739,134.617635011672,,,,,,,,,,,,
86,,6110290,1,20250603,1705,12,3,0,0,0,0,0,19,3,0,0,0,0,0,3,202506031705,35.3445505431606,136.408736407756,,,,,,,,,,,,
86,,6110300,1,20250603,1705,57,6,0,0,0,0,0,30,4,0,0,0,0,0,3,202506031705,34.929386538763445,135.767959356307,,,,,,,,,,,,
86,,6110310,1,20250603,1705,113,7,0,0,0,0,0,93,7,0,0,0,0,0,3,202506031705,34.692826863672394,135.811829566955,,,,,,,,,,,,
86,,6110320,1,20250603,1705,,,,0,0,0,1,,,,0,0,0,1,3,202506031705,34.49633103313339,135.742759,,,,,,,,,,,,
86,,6110330,1,20250603,1705,111,5,0,0,0,0,0,63,1,0,0,0,0,0,3,202506031705,34.255336527005475,135.221571922302,,,,,,,,,,,,
86,,6110340,1,20250603,1705,48,5,0,0,0,0,0,76,3,0,0,0,0,0,3,202506031705,34.59261679509626,135.476585626602,,,,,,,,,,,,
86,,6110350,1,20250603,1705,142,6,0,0,0,0,0,153,3,0,0,0,0,0,3,202506031705,34.492391818044126,135.423381328582,,,,,,,,,,,,
86,,6110361,1,20250603,1705,38,2,0,0,0,0,0,25,0,0,0,0,0,0,3,202506031705,34.27701629033371,135.164935521261,,,,,,,,,,,,
86,,6110362,1,20250603,1705,52,4,0,0,0,0,0,56,1,0,0,0,0,0,3,202506031705,34.265713194676096,135.165954437361,,,,,,,,,,,,
86,,6110370,1,20250603,1705,41,7,0,0,0,0,0,43,2,0,0,0,0,0,3,202506031705,35.61308303459727,135.971192,,,,,,,,,,,,
