地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
86,,6110010,1,20250624,1805,42,2,0,0,0,0,0,39,0,0,0,0,0,0,3,202506241805,34.938138216795814,136.265283823013,,,,,,,,,,,,
86,,6110020,1,20250624,1805,55,2,0,0,0,0,0,68,0,0,0,0,0,0,3,202506241805,34.990936305895495,136.115165948867,,,,,,,,,,,,
86,,6110030,1,20250624,1805,0,1,1,0,0,0,0,29,1,2,0,0,0,0,3,202506241805,35.005385003512316,135.956851243972,,,,,,,,,,,,
86,,6110040,1,20250624,1805,37,1,0,0,0,0,0,56,0,0,0,0,0,0,3,202506241805,34.95699292997823,135.913501381874,,,,,,,,,,,,
86,,6110050,1,20250624,1805,88,2,0,0,0,0,0,94,2,0,0,0,0,0,3,202506241805,34.99087038445861,135.844525694847,,,,,,,,,,,,
86,,6110060,1,20250624,1805,178,8,0,0,0,0,0,125,18,0,0,0,0,0,3,202506241805,34.99142632024544,135.831109285354,,,,,,,,,,,,
86,,6110070,1,20250624,1805,,,,0,0,0,1,,,,0,0,0,1,3,202506241805,34.98630409707048,135.82777261734,,,,,,,,,,,,
86,,6110080,1,20250624,1805,122,11,0,0,0,0,0,129,18,0,0,0,0,0,3,202506241805,34.91099177877929,135.744452476501,,,,,,,,,,,,
86,,6110090,1,20250624,1805,159,17,0,0,0,0,0,149,12,0,0,0,0,0,3,202506241805,34.805311519271704,135.649480819702,,,,,,,,,,,,
86,,6110100,1,20250624,1805,49,4,0,0,0,0,0,60,4,0,0,0,0,0,3,202506241805,34.81945711253497,135.720393061637,,,,,,,,,,,,
86,,6110110,1,20250624,1805,80,4,0,0,0,0,0,85,3,0,0,0,0,0,3,202506241805,34.71960434074075,135.436824560165,,,,,,,,,,,,
86,,6110120,1,20250624,1805,59,4,0,0,0,0,0,69,4,0,0,0,0,0,3,202506241805,34.64078623273222,135.106242299079,,,,,,,,,,,,
86,,6110130,1,20250624,1805,184,22,0,0,0,0,0,183,20,0,0,0,0,0,3,202506241805,34.75756172115131,134.859353005886,,,,,,,,,,,,
86,,6110150,1,20250624,1805,168,21,0,0,0,0,0,162,18,0,0,0,0,0,3,202506241805,34.847425137493005,134.578367471694,,,,,,,,,,,,
86,,6110160,1,20250624,1805,98,9,0,0,0,0,0,91,9,0,0,0,0,0,3,202506241805,34.824513790274004,134.512607753276,,,,,,,,,,,,
86,,6110170,1,20250624,1805,28,7,0,0,0,0,0,33,2,0,0,0,0,0,3,202506241805,36.23649392464164,136.286623477935,,,,,,,,,,,,
86,,6110180,1,20250624,1805,14,2,0,0,0,0,0,13,6,0,0,0,0,0,3,202506241805,35.792989034822035,136.092793,,,,,,,,,,,,
86,,6110190,1,20250624,1805,10,10,0,0,0,0,0,12,13,0,0,0,0,0,3,202506241805,35.62256603460919,136.08205800000002,,,,,,,,,,,,
86,,6110200,1,20250624,1805,41,0,0,0,0,0,0,45,0,0,0,0,0,0,3,202506241805,35.319800029709974,136.279370784759,,,,,,,,,,,,
86,,6110210,1,20250624,1805,53,1,0,0,0,0,0,45,2,0,0,0,0,0,3,202506241805,35.25049070224537,136.262805461883,,,,,,,,,,,,
86,,6110220,1,20250624,1805,52,4,0,0,0,0,0,47,6,0,0,0,0,0,3,202506241805,35.135413702721344,136.168110072612,,,,,,,,,,,,
86,,6110230,1,20250624,1805,50,4,0,0,0,0,0,28,1,0,0,0,0,0,3,202506241805,35.05193480694747,136.028718352317,,,,,,,,,,,,
86,,6110240,1,20250624,1805,110,4,0,0,0,0,0,104,14,0,0,0,0,0,3,202506241805,34.97508726487281,135.666646957397,,,,,,,,,,,,
86,,6110250,1,20250624,1805,102,6,0,0,0,0,0,99,9,0,0,0,0,0,3,202506241805,35.290674394918256,135.122528672218,,,,,,,,,,,,
86,,6110260,1,20250624,1805,31,1,0,0,0,0,0,23,1,0,0,0,0,0,3,202506241805,35.33418386481987,134.859425425529,,,,,,,,,,,,
86,,6110270,1,20250624,1805,23,3,0,0,0,0,0,27,1,0,0,0,0,0,3,202506241805,35.37906081109355,134.782794713974,,,,,,,,,,,,
86,,6110280,1,20250624,1805,11,0,0,0,0,0,0,6,0,0,0,0,0,0,3,202506241805,35.39752934547739,134.617635011672,,,,,,,,,,,,
86,,6110290,1,20250624,1805,19,1,0,0,0,0,0,20,2,0,0,0,0,0,3,202506241805,35.3445505431606,136.408736407756,,,,,,,,,,,,
86,,6110300,1,20250624,1805,61,2,0,0,0,0,0,47,0,0,0,0,0,0,3,202506241805,34.929386538763445,135.767959356307,,,,,,,,,,,,
86,,6110310,1,20250624,1805,127,4,0,0,0,0,0,98,14,0,0,0,0,0,3,202506241805,34.692826863672394,135.811829566955,,,,,,,,,,,,
86,,6110320,1,20250624,1805,137,9,0,0,0,0,0,128,2,0,0,0,0,0,3,202506241805,34.49633103313339,135.742759,,,,,,,,,,,,
86,,6110330,1,20250624,1805,118,5,0,0,0,0,0,82,1,0,0,0,0,0,3,202506241805,34.255336527005475,135.221571922302,,,,,,,,,,,,
86,,6110340,1,20250624,1805,86,3,0,0,0,0,0,89,7,0,0,0,0,0,3,202506241805,34.59261679509626,135.476585626602,,,,,,,,,,,,
86,,6110350,1,20250624,1805,167,6,0,0,0,0,0,155,9,0,0,0,0,0,3,202506241805,34.492391818044126,135.423381328582,,,,,,,,,,,,
86,,6110361,1,20250624,1805,52,3,0,0,0,0,0,49,2,0,0,0,0,0,3,202506241805,34.27701629033371,135.164935521261,,,,,,,,,,,,
86,,6110362,1,20250624,1805,71,5,0,0,0,0,0,72,3,0,0,0,0,0,3,202506241805,34.265713194676096,135.165954437361,,,,,,,,,,,,
86,,6110370,1,20250624,1805,52,0,0,0,0,0,0,51,3,0,0,0,0,0,3,202506241805,35.61308303459727,135.971192,,,,,,,,,,,,
86,,6110380,1,20250624,1805,17,0,0,0,0,0,0,35,3,0,0,0,0,0,3,202506241805,35.486004106628485,135.463869273662,,,,,,,,,,,,
