FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.24143687.202505121025,82,,2110010,1,20250512,1025,24,9,0,0,0,0,0,21,4,0,0,0,0,0,3,202505121025,37.110573456365614,140.1455465,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143688.202505121025,82,,2110017,1,20250512,1025,87,19,0,0,0,0,0,91,18,0,0,0,0,0,3,202505121025,37.37338104665072,140.3483355,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143689.202505121025,82,,2110019,1,20250512,1025,88,25,0,0,0,0,0,72,14,0,0,0,0,0,3,202505121025,37.46431627674753,140.3769493,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143690.202505121025,82,,2110021,1,20250512,1025,88,25,1,0,0,0,0,75,15,0,0,0,0,0,3,202505121025,37.606841446897334,140.4677635,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143691.202505121025,82,,2110030,1,20250512,1025,82,11,0,0,0,0,0,101,21,0,0,0,0,0,3,202505121025,37.73677529703182,140.4665726,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143692.202505121025,82,,2110040,1,20250512,1025,54,16,0,0,0,0,0,56,16,0,0,0,0,0,3,202505121025,37.807813217104496,140.4958221,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143693.202505121025,82,,2110050,1,20250512,1025,20,13,0,0,1,0,0,16,17,0,0,1,0,0,3,202505121025,37.90940456720739,140.5830744,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143694.202505121025,82,,2110060,1,20250512,1025,63,27,0,0,0,0,0,92,17,0,0,0,0,0,3,202505121025,38.085083367382396,140.8283056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143695.202505121025,82,,2110061,1,20250512,1025,12,9,1,0,0,0,0,10,3,1,0,0,0,0,3,202505121025,39.627223038752774,141.927215,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24143696.202505121025,82,,2110062,1,20250512,1025,11,6,1,0,0,0,0,11,4,0,0,0,0,0,3,202505121025,39.659168038777906,141.92916800000003,,,,,,,,,,,,,,,,,
