FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.26660128.202505231110,82,,2110010,1,20250523,1110,19,12,0,0,0,0,0,13,7,0,0,0,0,0,3,202505231110,37.110573456365614,140.1455465,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660129.202505231110,82,,2110017,1,20250523,1110,79,25,0,0,0,0,0,100,13,0,0,0,0,0,3,202505231110,37.37338104665072,140.3483355,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660130.202505231110,82,,2110019,1,20250523,1110,75,22,0,0,0,0,0,79,21,0,0,0,0,0,3,202505231110,37.46431627674753,140.3769493,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660131.202505231110,82,,2110021,1,20250523,1110,62,16,0,0,0,0,0,60,18,0,0,0,0,0,3,202505231110,37.606841446897334,140.4677635,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660132.202505231110,82,,2110030,1,20250523,1110,106,22,0,0,0,0,0,81,17,0,0,0,0,0,3,202505231110,37.73677529703182,140.4665726,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660133.202505231110,82,,2110040,1,20250523,1110,62,12,0,0,0,0,0,65,8,0,0,0,0,0,3,202505231110,37.807813217104496,140.4958221,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660134.202505231110,82,,2110060,1,20250523,1110,75,20,0,0,0,0,0,70,23,0,0,0,0,0,3,202505231110,38.085083367382396,140.8283056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660135.202505231110,82,,2110061,1,20250523,1110,9,6,0,0,0,0,0,9,3,0,0,0,0,0,3,202505231110,39.627223038752774,141.927215,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660136.202505231110,82,,2110062,1,20250523,1110,19,8,0,0,0,0,0,12,2,0,0,0,0,0,3,202505231110,39.659168038777906,141.92916800000003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660137.202505231110,82,,2110063,1,20250523,1110,11,4,0,0,0,0,0,4,3,0,0,0,0,0,3,202505231110,39.73009903883322,141.960134,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660138.202505231110,82,,2110065,1,20250523,1110,105,25,0,0,0,0,0,99,14,0,0,0,0,0,3,202505231110,38.15208336744814,140.8853611,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660139.202505231110,82,,2110080,1,20250523,1110,83,22,0,0,0,0,0,105,20,0,0,0,0,0,3,202505231110,38.34041670763003,140.8834444,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660140.202505231110,82,,2110081,1,20250523,1110,38,4,0,0,0,0,0,0,0,0,0,0,0,0,3,202505231110,38.34313892763262,140.8802778,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26660141.202505231110,82,,2110090,1,20250523,1110,55,12,0,0,0,0,0,51,10,0,0,0,0,0,3,202505231110,38.60986114788262,140.9828333,,,,,,,,,,,,,,,,,
