FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.26977769.202505241950,82,,2110010,1,20250524,1950,10,0,0,0,0,0,0,19,0,0,0,0,0,0,3,202505241950,37.110573456365614,140.1455465,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977770.202505241950,82,,2110017,1,20250524,1950,54,0,0,0,0,0,0,63,3,0,0,0,0,0,3,202505241950,37.37338104665072,140.3483355,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977771.202505241950,82,,2110019,1,20250524,1950,60,6,0,0,0,0,0,68,5,0,0,0,0,0,3,202505241950,37.46431627674753,140.3769493,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977772.202505241950,82,,2110021,1,20250524,1950,40,3,0,0,0,0,0,48,4,0,0,0,0,0,3,202505241950,37.606841446897334,140.4677635,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977773.202505241950,82,,2110030,1,20250524,1950,63,0,0,0,0,0,0,78,4,0,0,0,0,0,3,202505241950,37.73677529703182,140.4665726,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977774.202505241950,82,,2110040,1,20250524,1950,25,5,0,0,0,0,0,42,1,0,0,0,0,0,3,202505241950,37.807813217104496,140.4958221,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977775.202505241950,82,,2110050,1,20250524,1950,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202505241950,37.90940456720739,140.5830744,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977776.202505241950,82,,2110060,1,20250524,1950,107,5,0,0,0,0,0,49,1,0,0,0,0,0,3,202505241950,38.085083367382396,140.8283056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977777.202505241950,82,,2110061,1,20250524,1950,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,202505241950,39.627223038752774,141.927215,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977778.202505241950,82,,2110062,1,20250524,1950,8,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202505241950,39.659168038777906,141.92916800000003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977779.202505241950,82,,2110063,1,20250524,1950,3,0,0,0,0,0,0,9,0,0,0,0,0,0,3,202505241950,39.73009903883322,141.960134,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977780.202505241950,82,,2110065,1,20250524,1950,82,7,0,0,0,0,0,86,3,0,0,0,0,0,3,202505241950,38.15208336744814,140.8853611,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26977781.202505241950,82,,2110080,1,20250524,1950,71,4,0,0,0,0,0,103,4,0,0,0,0,0,3,202505241950,38.34041670763003,140.8834444,,,,,,,,,,,,,,,,,
